Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm),dV/dt(V/s),dI/dt(A/s),Aux_Temperature_1,Aux_Temperature_2
62,"450,5093","06-21-2018 09:30:48,670","390,409",2,1,"1,49990844726563","3,57740306854248","0,16265095770359",0,"0,559945940971375",0,,,"0,000252723693847656",,"34,5227432250977","34,811450958252"
63,"460,5181","06-21-2018 09:30:58,679","400,4178",2,1,"1,49995040893555","3,57986259460449","0,166820839047432",0,"0,574868559837341",0,,,"0,000200271606445313",,"34,5876877971702","34,8943939208984"
64,"470,5207","06-21-2018 09:31:08,681","410,4204",2,1,"1,49992370605469","3,58195686340332","0,170987397432327",0,"0,589788794517517",0,,,"0,000188827514648438",,"34,6570549011231","34,885498046875"
65,"480,5274","06-21-2018 09:31:18,688","420,4271",2,1,"1,49990463256836","3,58377075195313","0,175157830119133",0,"0,604731023311615",0,,,"0,000164985656738281",,"34,6528396606445","34,90771484375"
66,"490,5331","06-21-2018 09:31:28,694","430,4328",2,1,"1,49992179870605","3,585373878479","0,17932516336441",0,"0,619669139385223",0,,,"0,000120162963867188",,"34,6841580121902","34,9009056091309"
67,"500,5404","06-21-2018 09:31:38,701","440,4401",2,1,"1,49993515014648","3,58677864074707","0,183503672480583",0,"0,634653747081757",0,,,"0,000105857849121094",,"34,7240707908398","34,8988227844238"
68,"510,5429","06-21-2018 09:31:48,704","450,4426",2,1,"1,49994087219238","3,58818912506104","0,187665104866028",0,"0,649582743644714",0,,,"0,000164985656738281",,"34,7964882797293","34,9719619750977"
69,"520,5495","06-21-2018 09:31:58,710","460,4492",2,1,"1,49993515014648","3,58961582183838","0,191830262541771",0,"0,664531052112579",0,,,"0,000115394592285156",,"34,8055824271282","35,0004577636719"
70,"530,5562","06-21-2018 09:32:08,717","470,4559",2,1,"1,49993896484375","3,59102821350098","0,19600935280323",0,"0,679535269737244",0,,,"0,000125885009765625",,"34,8357162475586","34,9226608276367"
71,"540,558","06-21-2018 09:32:18,719","480,4577",2,1,"1,49990844726563","3,59237480163574","0,200173303484917",0,"0,694490909576416",0,,,"7,05718994140625E-05",,"34,8606948852539","35,0140113830566"
72,"550,5654","06-21-2018 09:32:28,726","490,4651",2,1,"1,49991989135742","3,59373092651367","0,204341068863869",0,"0,709465980529785",0,,,"0,000142097473144531",,"34,8436470031738","34,9236183166504"
73,"560,571","06-21-2018 09:32:38,732","500,4707",2,1,"1,49991798400879","3,59500503540039","0,208514481782913",0,"0,724466741085053",0,,,"0,000133514404296875",,"34,9099610376703","34,9104995727539"
74,"570,5736","06-21-2018 09:32:48,734","510,4733",2,1,"1,49993133544922","3,59630966186523","0,212677955627441",0,"0,739437222480774",0,,,"9,82284545898438E-05",,"34,9169731140137","34,8649635314941"
75,"580,5769","06-21-2018 09:32:58,738","520,4766",2,1,"1,49989700317383","3,59762287139893","0,21684767305851",0,"0,75443559885025",0,,,"0,000109672546386719",,"34,9239692687988","34,9312973022461"
76,"590,5797","06-21-2018 09:33:08,740","530,4794",2,1,"1,49996376037598","3,59896755218506","0,221002519130707",0,"0,769386053085327",0,,,"0,000124931335449219",,"34,9148407895014","34,9763908386231"
77,"600,5893","06-21-2018 09:33:18,750","540,489",2,1,"1,49994659423828","3,60032844543457","0,225180625915527",0,"0,784425735473633",0,,,"0,000121116638183594",,"34,9461517333984","35,066089630127"
78,"610,5911","06-21-2018 09:33:28,752","550,4908",2,1,"1,4998779296875","3,6016902923584","0,22934778034687",0,"0,79943186044693",0,,,"0,000119209289550781",,"34,9820823669434","34,9415817260742"
79,"620,5936","06-21-2018 09:33:38,754","560,4933",2,1,"1,49990081787109","3,60308837890625","0,233515068888664",0,"0,814444005489349",0,,,"0,000134468078613281",,"34,9944990824069","35,0004577636719"
80,"630,5995","06-21-2018 09:33:48,760","570,4992",2,1,"1,49993133544922","3,60441780090332","0,237680897116661",0,"0,829456508159638",0,,,"0,000154495239257813",,"34,9984586985954","34,8852653503418"
81,"640,6027","06-21-2018 09:33:58,763","580,5024",2,1,"1,49995994567871","3,60577487945557","0,241849675774574",0,"0,844485461711884",0,,,"8,96453857421875E-05",,"35,0264625549316","34,9605216979981"
82,"650,611","06-21-2018 09:34:08,772","590,5107",2,1,"1,49992942810059","3,60714435577393","0,24602048099041",0,"0,859527230262756",0,,,"0,000126838684082031",,"35,0540580749512","34,8852653503418"
83,"660,6183","06-21-2018 09:34:18,779","600,518",2,1,"1,49990463256836","3,60849380493164","0,250182777643204",0,"0,874544024467468",0,,,"0,000124931335449219",,"35,0376779285746","34,9521064758301"
84,"670,6208","06-21-2018 09:34:28,781","610,5205",2,1,"1,49992942810059","3,60990047454834","0,254363238811493",0,"0,889632046222687",0,,,"0,000179290771484375",,"34,9825866214453","34,9719734191895"
85,"680,6259","06-21-2018 09:34:38,787","620,5256",2,1,"1,49991035461426","3,61121559143066","0,258532613515854",0,"0,904685854911804",0,,,"0,000141143798828125",,"35,0279197692871","34,8969497680664"
86,"690,6267","06-21-2018 09:34:48,787","630,5264",2,1,"1,49992370605469","3,61252117156982","0,262690424919128",0,"0,919703364372253",0,,,"0,000147819519042969",,"35,1032859895621","34,9135665893555"
87,"700,627","06-21-2018 09:34:58,788","640,5267",2,1,"1,49993705749512","3,61378002166748","0,266861885786057",0,"0,934775531291962",0,,,"0,000163078308105469",,"35,0531425476074","34,9964828491211"
88,"710,6271","06-21-2018 09:35:08,788","650,5268",2,1,"1,49992561340332","3,61500549316406","0,271018862724304",0,"0,949800550937653",0,,,"0,000123977661132813",,"35,0531425476074","34,9635581970215"
89,"720,633","06-21-2018 09:35:18,794","660,5327",2,1,"1,49994850158691","3,61636066436768","0,275202035903931",0,"0,964925587177277",0,,,"0,00014495849609375",,"35,129454803726","34,9063186645508"
90,"730,6395","06-21-2018 09:35:28,800","670,5392",2,1,"1,49996566772461","3,61771392822266","0,279370218515396",0,"0,980002045631409",0,,,"0,000159263610839844",,"35,1026263059703","34,8476715087891"
91,"740,643","06-21-2018 09:35:38,804","680,5427",2,1,"1,49990844726563","3,61906433105469","0,283528298139572",0,"0,995047509670258",0,,,"0,000142097473144531",,"35,0853576660156","34,9063186645508"
92,"750,6462","06-21-2018 09:35:48,807","690,5459",2,1,"1,49992561340332","3,62032985687256","0,287693530321121",0,"1,01012444496155",0,,,"0,000159263610839844",,"35,1425323486328","34,9095687866211"
93,"760,6496","06-21-2018 09:35:58,810","700,5493",2,1,"1,49992370605469","3,62196445465088","0,291861712932587",0,"1,02521765232086",0,,,"0,00031280517578125",,"34,7116928100586","33,6937599182129"
94,"770,6548","06-21-2018 09:36:08,815","710,5545",2,1,"1,49993705749512","3,62339687347412","0,296043336391449",0,"1,04036676883698",0,,,"0,000123977661132813",,"34,3295135549137","34,6408081054688"
95,"780,6557","06-21-2018 09:36:18,816","720,5554",2,1,"1,49994468688965","3,62469577789307","0,30019623041153",0,"1,05541694164276",0,,,"0,000123977661132813",,"34,5538101196289","34,0730857849121"
96,"790,6605","06-21-2018 09:36:28,821","730,5602",2,1,"1,49994850158691","3,62608051300049","0,304369419813156",0,"1,0705463886261",0,,,"0,000130653381347656",,"34,8051084196191","34,9416236877441"
97,"800,6648","06-21-2018 09:36:38,825","740,5645",2,1,"1,49991798400879","3,6273946762085","0,308538556098938",0,"1,08566677570343",0,,,"0,000154495239257813",,"35,0124053955078","34,7740516662598"
98,"810,6697","06-21-2018 09:36:48,830","750,5694",2,1,"1,49992942810059","3,62874889373779","0,312707602977753",0,"1,1007924079895",0,,,"0,000140190124511719",,"35,0429344177246","34,8649520874023"
99,"820,6762","06-21-2018 09:36:58,837","760,5759",2,1,"1,49992561340332","3,6301383972168","0,316868245601654",0,"1,11589324474335",0,,,"0,000144004821777344",,"35,1888451299755","34,9301528930664"
100,"830,6829","06-21-2018 09:37:08,844","770,5826",2,1,"1,49991798400879","3,63151264190674","0,321041077375412",0,"1,1310441493988",0,,,"0,000112533569335938",,"35,1755294799805","34,9093704223633"
101,"840,6862","06-21-2018 09:37:18,847","780,5859",2,1,"1,49996566772461","3,6328592300415","0,325211107730866",0,"1,14619064331055",0,,,"0,000125885009765625",,"35,2028427124023","34,8493194580078"
102,"850,6919","06-21-2018 09:37:28,853","790,5916",2,1,"1,49992370605469","3,63415050506592","0,329385131597519",0,"1,16135704517365",0,,,"0,000141143798828125",,"35,1365814208984","34,8123931884766"
103,"860,6969","06-21-2018 09:37:38,858","800,5966",2,1,"1,49991416931152","3,63544940948486","0,33355638384819",0,"1,17651867866516",0,,,"0,00017547607421875",,"35,1670951843262","34,8665962219238"
104,"870,7014","06-21-2018 09:37:48,862","810,6011",2,1,"1,49997138977051","3,63680267333984","0,337709993124008",0,"1,19162178039551",0,,,"0,000164031982421875",,"35,2023429870606","34,8843765258789"
105,"880,7053","06-21-2018 09:37:58,866","820,605",2,1,"1,49995040893555","3,63813018798828","0,34187975525856",0,"1,20678901672363",0,,,"0,000188827514648438",,"35,2749519348145","34,9458312988281"
106,"890,7072","06-21-2018 09:38:08,868","830,6069",2,1,"1,49996376037598","3,63948154449463","0,346054643392563",0,"1,22198057174683",0,,,"0,000153541564941406",,"35,28985962268","34,9266777038574"
107,"900,7144","06-21-2018 09:38:18,875","840,6141",2,1,"1,49991607666016","3,64086723327637","0,350226253271103",0,"1,23716592788696",0,,,"0,000128746032714844",,"35,3199729919434","34,9168739318848"
108,"910,7154","06-21-2018 09:38:28,876","850,6151",2,1,"1,49992179870605","3,64229202270508","0,354389905929565",0,"1,25232815742493",0,,,"0,000165939331054688",,"35,3041191101074","34,9189910888672"
109,"920,7235","06-21-2018 09:38:38,884","860,6232",2,1,"1,49991035461426","3,64374542236328","0,358554661273956",0,"1,26750040054321",0,,,"0,000192642211914063",,"35,2978020345552","34,8860359191895"
110,"930,7238","06-21-2018 09:38:48,885","870,6235",2,1,"1,49991035461426","3,64518451690674","0,362722158432007",0,"1,2826886177063",0,,,"0,00016021728515625",,"35,2569923400879","34,8951644897461"
111,"940,7239","06-21-2018 09:38:58,885","880,6236",2,1,"1,49990081787109","3,64672756195068","0,366887271404266",0,"1,29787445068359",0,,,"0,000164985656738281",,"35,338191986084","34,8860359191895"
112,"950,7298","06-21-2018 09:39:08,891","890,6295",2,1,"1,49991798400879","3,64821434020996","0,37106728553772",0,"1,31312072277069",0,,,"0,000181198120117188",,"35,3342323303223","34,9149932861328"
113,"960,737","06-21-2018 09:39:18,898","900,6367",2,1,"1,49990844726563","3,64971828460693","0,375237762928009",0,"1,32833862304688",0,,,"0,000180244445800781",,"35,3710437910858","34,9444847106934"
114,"970,7396","06-21-2018 09:39:28,900","910,6393",2,1,"1,49992370605469","3,65129089355469","0,37940526008606",0,"1,34355211257935",0,,,"0,000187873840332031",,"35,3470152532349","34,9753150939941"
115,"980,7478","06-21-2018 09:39:38,908","920,6475",2,1,"1,49992752075195","3,65285205841064","0,383572936058044",0,"1,35877275466919",0,,,"0,000161170959472656",,"35,4053764343262","34,9444847106934"
116,"990,7531","06-21-2018 09:39:48,914","930,6528",2,1,"1,49991798400879","3,65444850921631","0,387729644775391",0,"1,37395977973938",0,,,"0,000180244445800781",,"35,3680076599121","34,8771820068359"
117,"1000,7594","06-21-2018 09:39:58,920","940,6591",2,1,"1,49992179870605","3,65607261657715","0,391913414001465",0,"1,38925266265869",0,,,"0,000179290771484375",,"35,4190940856934","34,9451560974121"
118,"1010,765","06-21-2018 09:40:08,926","950,6647",2,1,"1,49989318847656","3,65774631500244","0,396069198846817",0,"1,40444993972778",0,,,"0,000213623046875",,"35,4354780467013","34,9691963195801"
119,"1020,7668","06-21-2018 09:40:18,927","960,6665",2,1,"1,49992370605469","3,65943622589111","0,400240212678909",0,"1,41970980167389",0,,,"0,000188827514648438",,"35,3841212908945","35,1080055236816"
120,"1030,7735","06-21-2018 09:40:28,934","970,6732",2,1,"1,49991416931152","3,66112613677979","0,404409438371658",0,"1,43497037887573",0,,,"0,00018310546875",,"35,4923546147927","34,9631462097168"
121,"1040,7755","06-21-2018 09:40:38,936","980,6752",2,1,"1,49991607666016","3,66288375854492","0,40858393907547",0,"1,45025742053986",0,,,"0,000234603881835938",,"35,4492070054153","34,9304618835449"
122,"1050,7771","06-21-2018 09:40:48,938","990,6768",2,1,"1,49992942810059","3,66458988189697","0,4127416908741",0,"1,46549022197723",0,,,"0,000201225280761719",,"35,4477310180664","34,9631462097168"
123,"1060,782","06-21-2018 09:40:58,943","1000,6817",2,1,"1,49990653991699","3,66629409790039","0,416906118392944",0,"1,48075461387634",0,,,"0,000173568725585938",,"35,446159362793","34,9292602539063"
124,"1070,7854","06-21-2018 09:41:08,946","1010,6851",2,1,"1,49993896484375","3,66809558868408","0,421075910329819",0,"1,49604594707489",0,,,"0,000192642211914063",,"35,4592056274414","34,8250579833984"
125,"1080,792","06-21-2018 09:41:18,953","1020,6917",2,1,"1,49991035461426","3,66984844207764","0,425240904092789",0,"1,51132714748383",0,,,"0,000162124633789063",,"35,4473457336426","34,8201370239258"
126,"1090,7994","06-21-2018 09:41:28,960","1030,6991",2,1,"1,4998836517334","3,67163944244385","0,429426372051239",0,"1,52669084072113",0,,,"0,000174522399902344",,"35,4571150757187","34,9491233825684"
127,"1100,8052","06-21-2018 09:41:38,966","1040,7049",2,1,"1,49992370605469","3,67343425750732","0,433581113815308",0,"1,54194927215576",0,,,"0,000178337097167969",,"35,4790115356445","34,9213256835938"
128,"1110,8133","06-21-2018 09:41:48,974","1050,713",2,1,"1,49990844726563","3,67530918121338","0,437761664390564",0,"1,55731010437012",0,,,"0,00020599365234375",,"35,4726982116699","34,9683036804199"
129,"1120,8175","06-21-2018 09:41:58,978","1060,7172",2,1,"1,49992561340332","3,6771354675293","0,441927969455719",0,"1,57262623310089",0,,,"0,000220298767089844",,"35,4717559814453","35,0007972717285"
130,"1130,8265","06-21-2018 09:42:08,987","1070,7262",2,1,"1,49989891052246","3,6789722442627","0,446099162101746",0,"1,58796811103821",0,,,"0,000182151794433594",,"35,4897003173828","34,9811210632324"
131,"1140,8322","06-21-2018 09:42:18,993","1080,7319",2,1,"1,49993896484375","3,68080139160156","0,450265884399414",0,"1,6033011674881",0,,,"0,000159263610839844",,"35,485477489714","34,9691963195801"
132,"1150,8364","06-21-2018 09:42:28,997","1090,7361",2,1,"1,49991035461426","3,68261814117432","0,454439759254456",0,"1,61866819858551",0,,,"0,000149726867675781",,"35,5225712351395","34,9853324890137"
133,"1160,8374","06-21-2018 09:42:38,998","1100,7371",2,1,"1,49991416931152","3,68448829650879","0,45860481262207",0,"1,6340104341507",0,,,"0,000202178955078125",,"35,5174061866877","34,9451560974121"
134,"1170,8376","06-21-2018 09:42:48,998","1110,7373",2,1,"1,49991798400879","3,68627452850342","0,462765336036682",0,"1,64934349060059",0,,,"0,000176429748535156",,"35,5657150297759","35,0560913085938"
135,"1180,8434","06-21-2018 09:42:59,004","1120,7431",2,1,"1,49992370605469","3,68809509277344","0,466929733753204",0,"1,66469836235046",0,,,"0,000213623046875",,"35,5526428222656","34,9451560974121"
136,"1190,8485","06-21-2018 09:43:09,009","1130,7482",2,1,"1,49992561340332","3,68987274169922","0,47109642624855",0,"1,68006908893585",0,,,"0,000209808349609375",,"35,5396003723145","35,0560913085938"
