Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm),dV/dt(V/s),dI/dt(A/s),Aux_Temperature_1,Aux_Temperature_2
5072,"207227,504956","06-07-2018 22:43:39,023","3240,0042",14,19,"1,49993705749512","3,96642208099365","1,34990298748016","0,000003833253","5,00513410568237","0,000007655035",,,"0,000115394592285156",,"35,2593002675218","34,5663452148438"
5073,"207347,503956","06-07-2018 22:45:39,022","3360,0032",14,19,"1,49992561340332","3,98345184326172","1,3998920917511","0,000003833253","5,20384073257446","0,000007655035",,,"0,0001068115234375",,"35,316535949707","34,5067100524902"
5074,"207467,506456","06-07-2018 22:47:39,025","3480,0057",14,19,"1,49994277954102","3,99977016448975","1,44990634918213","0,000003833253","5,40347862243652","0,000007655035",,,"0,0001678466796875",,"35,3996810913086","34,6509284973145"
5075,"207587,507356","06-07-2018 22:49:39,026","3600,0066",14,19,"1,49993896484375","4,01548671722412","1,4999041557312","0,000003833253","5,60385322570801","0,000007655035",,,"0,000144004821777344",,"35,3626213073731","34,5402069091797"
5076,"207707,507956","06-07-2018 22:51:39,026","3720,0072",14,19,"1,49995803833008","4,03066444396973","1,54989194869995","0,000003833253","5,80496168136597","0,000007655035",,,"0,000147819519042969",,"35,3033638000488","34,6210021972656"
5077,"207827,507756","06-07-2018 22:53:39,026","3840,007",14,19,"1,49996757507324","4,04557991027832","1,59988451004028","0,000003833253","6,00683736801148","0,000007655035",,,"0,000176429748535156",,"35,2506065808297","34,5694961547852"
5078,"207947,503456","06-07-2018 22:55:39,022","3960,0027",14,19,"1,49993896484375","4,06085014343262","1,64989244937897","0,000003833253","6,20952606201172","0,000007655035",,,"0,000174522399902344",,"35,2045478820801","34,5481986999512"
5079,"208067,501056","06-07-2018 22:57:39,019","4080,0003",14,19,"1,49998092651367","4,0769681930542","1,69988584518433","0,000003833253","6,41293954849243","0,000007655035",,,"0,000126838684082031",,"35,1143989562988","34,5659675598145"
5080,"208187,504256","06-07-2018 22:59:39,023","4200,0035",14,19,"1,49996948242188","4,09443187713623","1,74988901615143","0,000003833253","6,61723232269287","0,000007655035",,,"0,000153541564941406",,"35,1419944533227","34,4883155822754"
5081,"208307,507156","06-07-2018 23:01:39,026","4320,0064",14,19,"1,49992179870605","4,11326885223389","1,79988086223602","0,000003833253","6,82238435745239","0,000007655035",,,"0,000193595886230469",,"35,1958236694336","34,5646476745606"
5082,"208427,506856","06-07-2018 23:03:39,025","4440,0061",14,19,"1,49999046325684","4,13340282440186","1,84986877441406","0,000003833253","7,02849674224854","0,000007655035",,,"0,000166893005371094",,"35,3013229370117","34,6854515075684"
5083,"208547,503456","06-07-2018 23:05:39,022","4560,0027",14,19,"1,50000190734863","4,15428256988525","1,89987707138062","0,000003833253","7,23572206497192","0,000007655035",,,"0,000131607055664063",,"35,4735870361328","34,8152160644531"
5084,"208667,503256","06-07-2018 23:07:39,022","4680,0025",14,19,"1,49997138977051","4,17507076263428","1,94987344741821","0,000003833253","7,44394254684448","0,000007655035",,,"0,000186920166015625",,"35,5466995239258","35,0935821533203"
5085,"208787,502156","06-07-2018 23:09:39,020","4800,0014",14,19,"1,50000190734863","4,19459247589111","1,99987459182739","0,000003833253","7,65319633483887","0,000007655035",,,"0,000181198120117188",,"35,578350040763","35,0718231201172"
5086,"208823,457756","06-07-2018 23:10:14,976","4835,957",14,19,"1,49997901916504","4,20000267028809","2,01485276222229","0,000003833253","7,71606492996216","0,000007655035",,,"0,000135913325514511",,"35,6020469665527","35,1221199035645"
5087,"208943,491016","06-07-2018 23:12:15,005","120,007",15,19,"1,3370189666748","4,20052242279053","2,06199359893799","0,000003833253","7,91408109664917","0,000007655035",,,"-0,0000152587890625",,"35,5912170500384","35,1131858825684"
5088,"209063,491216","06-07-2018 23:14:15,005","240,0072",15,19,"1,23411560058594","4,20042705535889","2,10471701622009","0,000003833253","8,09354114532471","0,000007655035",,,"2,86102294921875E-06",,"35,5050811767578","35,0859718322754"
5089,"209183,486916","06-07-2018 23:16:15,001","360,0029",15,19,"1,16151237487793","4,20044422149658","2,14459729194641","0,000003833253","8,26105690002441","0,000007655035",,,"2,19345092773438E-05",,"35,4524841746918","35,0946769714356"
5090,"209303,486716","06-07-2018 23:18:15,001","480,0027",15,19,"1,09855079650879","4,20047187805176","2,18225646018982","0,000003833253","8,41924285888672","0,000007655035",,,"-2,09808349609375E-05",,"35,246696472168","34,9959716796875"
5091,"209423,486916","06-07-2018 23:20:15,001","600,0029",15,19,"1,0372428894043","4,20045280456543","2,21785259246826","0,000003833253","8,56876373291016","0,000007655035",,,"-2,6702880859375E-05",,"35,0548211743001","34,8359184265137"
5092,"209543,487916","06-07-2018 23:22:15,002","720,0039",15,19,"0,974298477172852","4,20050048828125","2,25138664245605","0,000003833253","8,70962333679199","0,000007655035",,,"5,14984130859375E-05",,"34,9223976135254","34,6770057678223"
5093,"209663,485016","06-07-2018 23:24:14,999","840,001",15,19,"0,908802032470703","4,2004861831665","2,28278112411499","0,000003833253","8,84149360656738","0,000007655035",,,"2,76565551757813E-05",,"34,8375129699707","34,6326522827148"
5094,"209783,486816","06-07-2018 23:26:15,001","960,0028",15,19,"0,840518951416016","4,20049285888672","2,31194257736206","0,000003833253","8,96398544311523","0,000007655035",,,"1,81198120117188E-05",,"34,8892059326172","34,6402702331543"
5095,"209903,489116","06-07-2018 23:28:15,003","1080,0051",15,19,"0,76939582824707","4,20046424865723","2,33877754211426","0,000003833253","9,07670593261719","0,000007655035",,,"-3,33786010742188E-05",,"34,8447380065918","34,5800323486328"
5096,"210023,485516","06-07-2018 23:30:14,999","1200,0015",15,19,"0,696966171264648","4,20047092437744","2,36321878433228","0,000003833253","9,17937088012695","0,000007655035",,,"3,4332275390625E-05",,"34,8521079955671","34,6225891113281"
5097,"210143,484916","06-07-2018 23:32:14,999","1320,0009",15,19,"0,624185562133789","4,20049667358398","2,38523244857788","0,000003833253","9,27183818817139","0,000007655035",,,"-6,67572021484375E-06",,"34,7901000976563","34,6643104553223"
5098,"210263,486916","06-07-2018 23:34:15,001","1440,0029",15,19,"0,553197860717773","4,20048904418945","2,40484666824341","0,000003833253","9,35422706604004","0,000007655035",,,"5,43594360351563E-05",,"34,7813529968262","34,647216796875"
5099,"210383,490116","06-07-2018 23:36:15,004","1560,0061",15,19,"0,485589981079102","4,20046520233154","2,42214488983154","0,000003833253","9,42688846588135","0,000007655035",,,"-1,33514404296875E-05",,"34,7640533447266","34,672248840332"
5100,"210503,485716","06-07-2018 23:38:14,999","1680,0017",15,19,"0,422782897949219","4,2004508972168","2,43726849555969","0,000003833253","9,4904146194458","0,000007655035",,,"-6,67572021484375E-06",,"34,7409896850586","34,6402320861816"
5101,"210623,489216","06-07-2018 23:40:15,003","1800,0052",15,19,"0,366092681884766","4,20047092437744","2,45040225982666","0,000003833253","9,54558181762695","0,000007655035",,,"-6,51678248624544E-06",,"34,7054939565809","34,6875762939453"
5102,"211223,53186","06-07-2018 23:50:15,057","600,0032",16,19,0,"4,14955806732178","2,45040225982666","0,000003833253","9,54558181762695","0,000007655035",,,"-5,7220458984375E-06",,"34,9245529174805","35,0785369873047"
5103,"211223,53406","06-07-2018 23:50:15,059","600,0054",16,19,0,"4,14955711364746","2,45040225982666","0,000003833253","9,54558181762695","0,000007655035",,,"-5,72480606570075E-06",,"34,9245589827908","35,0786049189607"
5104,"211343,647912","06-07-2018 23:52:15,157","120,0062",17,19,"-2,99992179870605","3,84475135803223","2,45040225982666","0,09998626","9,54558181762695","0,3859657",,,"-0,000156402587890625",,"35,25566","35,0999450683594"
5105,"211463,642912","06-07-2018 23:54:15,152","240,0012",17,19,"-2,99989414215088","3,82859802246094","2,45040225982666","0,199973","9,54558181762695","0,7695731",,,"-0,00014495849609375",,"35,476375579834","35,126636505127"
5106,"211583,648212","06-07-2018 23:56:15,158","360,0065",17,19,"-2,99985599517822","3,80961322784424","2,45040225982666","0,299982","9,54558181762695","1,151571",,,"-0,000161170959472656",,"35,7576560974121","35,1450424194336"
5107,"211703,649612","06-07-2018 23:58:15,159","480,0079",17,19,"-2,99984550476074","3,78303813934326","2,45040225982666","0,3999809","9,54558181762695","1,53127",,,"-0,000276565551757813",,"35,9530029296875","35,1673545837402"
5108,"211823,645212","06-08-2018 00:00:15,155","600,0035",17,19,"-2,9998664855957","3,74929141998291","2,45040225982666","0,4999768","9,54558181762695","1,907916",,,"-0,000296592712402344",,"35,8603248596191","35,0159187316895"
5109,"211943,644012","06-08-2018 00:02:15,153","720,0023",17,19,"-2,9999885559082","3,71289920806885","2,45040225982666","0,5999703","9,54558181762695","2,280994",,,"-0,000244140625",,"35,8040733337402","34,8596611022949"
5110,"212063,647712","06-08-2018 00:04:15,157","840,006",17,19,"-3,00015735626221","3,6787109375","2,45040225982666","0,6999531","9,54558181762695","2,650479",,,"-0,000283241271972656",,"35,9142761230469","34,7784767150879"
5111,"212183,651112","06-08-2018 00:06:15,161","960,0094",17,19,"-3,00017833709717","3,64794635772705","2,45040225982666","0,7999637","9,54558181762695","3,016827",,,"-0,000247955322265625",,"35,8347550101134","34,6550025939941"
5112,"212303,642512","06-08-2018 00:08:15,152","1080,0008",17,19,"-3,00013160705566","3,6181697845459","2,45040225982666","0,8999687","9,54558181762695","3,380155",,,"-0,000255584716796875",,"35,8592300415039","34,4878883361816"
5113,"212423,645912","06-08-2018 00:10:15,155","1200,0042",17,19,"-3,00010871887207","3,58625316619873","2,45040225982666","0,9999748","9,54558181762695","3,740425",,,"-0,000314712524414063",,"35,9257621765137","34,4421653747559"
5114,"212543,646312","06-08-2018 00:12:15,156","1320,0046",17,19,"-3,00010013580322","3,55067539215088","2,45040225982666","1,099974","9,54558181762695","4,0973",,,"-0,000319480895996094",,"35,9267196647294","34,5567283630371"
5115,"212663,645412","06-08-2018 00:14:15,155","1440,0037",17,19,"-3,00008106231689","3,51188945770264","2,45040225982666","1,199966","9,54558181762695","4,450419",,,"-0,000337600708007813",,"36,0213127136231","34,542652130127"
5116,"212783,644812","06-08-2018 00:16:15,154","1560,0031",17,19,"-3,00006294250488","3,47194862365723","2,45040225982666","1,299966","9,54558181762695","4,799609",,,"-0,000355720520019531",,"35,9855422973633","34,5337944030762"
5117,"212903,651012","06-08-2018 00:18:15,160","1680,0093",17,19,"-3,00008773803711","3,43411159515381","2,45040225982666","1,399954","9,54558181762695","5,144835",,,"-0,000319480895996094",,"35,8830413818359","34,4901847839356"
5118,"213023,647112","06-08-2018 00:20:15,157","1800,0054",17,19,"-3,00015258789063","3,40089988708496","2,45040225982666","1,499968","9,54558181762695","5,486593",,,"-0,00028228759765625",,"35,84798434318","34,4749870300293"
5119,"213143,645312","06-08-2018 00:22:15,155","1920,0036",17,19,"-3,00011730194092","3,3717041015625","2,45040225982666","1,599964","9,54558181762695","5,825183",,,"-0,000248908996582031",,"35,9846458435059","34,6098861694336"
5120,"213263,642712","06-08-2018 00:24:15,152","2040,001",17,19,"-3,00016307830811","3,3445873260498","2,45040225982666","1,699949","9,54558181762695","6,160942",,,"-0,000180244445800781",,"36,2368927001953","34,6821708679199"
5121,"213383,643212","06-08-2018 00:26:15,153","2160,0015",17,19,"-2,99991130828857","3,31715488433838","2,45040225982666","1,799954","9,54558181762695","6,49406",,,"-0,000247955322265625",,"36,4068412780762","34,8110542297363"
5122,"213503,642112","06-08-2018 00:28:15,151","2280,0004",17,19,"-3,00016117095947","3,28603267669678","2,45040225982666","1,899958","9,54558181762695","6,824279",,,"-0,000309944152832031",,"36,6108207702637","34,985279083252"
5123,"213623,648212","06-08-2018 00:30:15,158","2400,0065",17,19,"-3,00013446807861","3,25293159484863","2,45040225982666","1,999964","9,54558181762695","7,151231",,,"-0,000284194946289063",,"36,8181953430176","35,0492973327637"
5124,"213743,643812","06-08-2018 00:32:15,153","2520,0021",17,19,"-3,00014209747314","3,2149133682251","2,45040225982666","2,099956","9,54558181762695","7,474687",,,"-0,000367164611816406",,"36,7945976453979","34,9893836975098"
5125,"213863,644312","06-08-2018 00:34:15,154","2640,0026",17,19,"-3,00014209747314","3,16179847717285","2,45040225982666","2,199951","9,54558181762695","7,793699",,,"-0,000612258911132813",,"36,9352493286133","35,0329627990723"
5126,"213983,645012","06-08-2018 00:36:15,154","2760,0033",17,19,"-3,00014495849609","3,02845668792725","2,45040225982666","2,299974","9,54558181762695","8,104394",,,"-0,00174903869628906",,"37,2014157938209","35,1451644897461"
5127,"214103,651112","06-08-2018 00:38:15,160","2880,0094",17,19,"-3,00013160705566","2,75027275085449","2,45040225982666","2,399962","9,54558181762695","8,395302",,,"-0,00441551208496094",,"37,3610343933106","35,1333351135254"
5128,"214162,272612","06-08-2018 00:39:13,782","2938,6309",17,19,"-3,0001049041748","1,99941539764404","2,45040225982666","2,448825","9,54558181762695","8,517539",,,"-0,00228019974585792",,"37,4616010857717","35,0255889892578"
5129,"214162,282252","06-08-2018 00:39:13,801","0,0064",18,20,"-2,99992561340332","1,9968433380127",0,0,0,0,,,"-0,00227950037793129",,"37,4615024336075","35,109432220459"
5130,"214282,30912","06-08-2018 00:41:13,823","120,0003",14,20,"1,49995040893555","3,26463890075684","0,0499872379004955","0,00001033347","0,152165278792381","0,00002063406",,,"0,00209236145019531",,"36,84158","34,866756439209"
5131,"214402,31442","06-08-2018 00:43:13,829","240,0056",14,20,"1,4998893737793","3,4351167678833","0,0999799519777298","0,00001033347","0,320104330778122","0,00002063406",,,"0,0010528564453125",,"36,2176856994629","34,728214263916"
5132,"214522,31722","06-08-2018 00:45:13,832","360,0084",14,20,"1,49991416931152","3,52144050598145","0,149986118078232","0,00001033347","0,49431437253952","0,00002063406",,,"0,000515937805175781",,"35,8465576171875","34,6192817687988"
5133,"214642,31442","06-08-2018 00:47:13,829","480,0056",14,20,"1,49993515014648","3,56842803955078","0,199976146221161","0,00001033347","0,67165732383728","0,00002063406",,,"0,000227928161621094",,"35,622158237541","34,6321525573731"
5134,"214762,31402","06-08-2018 00:49:13,828","600,0052",14,20,"1,49991416931152","3,58763694763184","0,249970659613609","0,00001033347","0,850561857223511","0,00002063406",,,"0,00014495849609375",,"35,4211349487305","34,5611839294434"
5135,"214882,31282","06-08-2018 00:51:13,827","720,004",14,20,"1,4998893737793","3,60496807098389","0,299972653388977","0,00001033347","1,03038835525513","0,00002063406",,,"0,000158309936523438",,"35,4321250915527","34,5924491882324"
5136,"215002,31252","06-08-2018 00:53:13,827","840,0037",14,20,"1,49991607666016","3,62168121337891","0,349966168403626","0,00001033347","1,21103322505951","0,00002063406",,,"0,000141143798828125",,"35,3342095237352","34,5923690795898"
5137,"215122,31242","06-08-2018 00:55:13,827","960,0036",14,20,"1,49992752075195","3,63923835754395","0,399965524673462","0,00001033347","1,3925449848175","0,00002063406",,,"0,000157356262207031",,"35,2117349553873","34,7481422424316"
5138,"215242,31452","06-08-2018 00:57:13,829","1080,0057",14,20,"1,49993896484375","3,66033363342285","0,449960231781006","0,00001033347","1,57499873638153","0,00002063406",,,"0,000211715698242188",,"35,1370699480271","34,535327911377"
5139,"215362,31492","06-08-2018 00:59:13,829","1200,0061",14,20,"1,49991607666016","3,68297100067139","0,499950706958771","0,00001033347","1,75855112075806","0,00002063406",,,"0,000212669372558594",,"35,2157402038574","34,6006278991699"
5140,"215482,31542","06-08-2018 01:01:13,830","1320,0066",14,20,"1,49993515014648","3,70455169677734","0,549954831600189","0,00001033347","1,94325375556946","0,00002063406",,,"0,000193595886230469",,"35,1365928649902","34,6665344238281"
5141,"215602,31572","06-08-2018 01:03:13,830","1440,0069",14,20,"1,49990463256836","3,72392177581787","0,599946737289429","0,00001033347","2,12895584106445","0,00002063406",,,"0,000147819519042969",,"35,0980949401856","34,6857757568359"
5142,"215722,31042","06-08-2018 01:05:13,825","1560,0016",14,20,"1,49992752075195","3,73967361450195","0,649938583374023","0,00001033347","2,31552529335022","0,00002063406",,,"0,000145912170410156",,"35,0352325963329","34,5510330200195"
5143,"215842,31472","06-08-2018 01:07:13,829","1680,0059",14,20,"1,49988174438477","3,75221347808838","0,699932038784027","0,00001033347","2,50281071662903","0,00002063406",,,"0,000126838684082031",,"35,2116928100586","34,7373466491699"
5144,"215962,31722","06-08-2018 01:09:13,832","1800,0084",14,20,"1,49992752075195","3,76348686218262","0,749940633773804","0,00001033347","2,69073581695557","0,00002063406",,,"8,392333984375E-05",,"35,2672080531035","34,7552261352539"
5145,"216082,31192","06-08-2018 01:11:13,826","1920,0031",14,20,"1,49996185302734","3,77512741088867","0,799923777580261","0,00001033347","2,87913513183594","0,00002063406",,,"0,000112533569335938",,"35,4321441650391","34,9304237365723"
5146,"216202,31392","06-08-2018 01:13:13,828","2040,0051",14,20,"1,49993896484375","3,78764724731445","0,849925220012665","0,00001033347","3,06820559501648","0,00002063406",,,"0,000157356262207031",,"35,4536704837707","34,9631309509277"
5147,"216322,31482","06-08-2018 01:15:13,829","2160,006",14,20,"1,49992179870605","3,80116558074951","0,899913012981415","0,00001033347","3,25787425041199","0,00002063406",,,"0,000133514404296875",,"35,5508612597125","35,113639831543"
5148,"216442,31352","06-08-2018 01:17:13,828","2280,0047",14,20,"1,49994277954102","3,81600379943848","0,949923813343048","0,00001033347","3,44834017753601","0,00002063406",,,"0,000132560729980469",,"35,5433005360327","35,1819076538086"
5149,"216562,31062","06-08-2018 01:19:13,825","2400,0018",14,20,"1,49996376037598","3,83232879638672","0,999916195869446","0,00001033347","3,63951349258423","0,00002063406",,,"0,0001373291015625",,"35,6257629394531","35,2258415222168"
5150,"216682,31202","06-08-2018 01:21:13,826","2520,0032",14,20,"1,49996566772461","3,85009384155273","1,04991114139557","0,00001033347","3,83154797554016","0,00002063406",,,"0,00018310546875",,"35,4951248168945","35,0248336791992"
5151,"216802,31542","06-08-2018 01:23:13,830","2640,0066",14,20,"1,49995040893555","3,8690299987793","1,09989893436432","0,00001033347","4,02447366714478","0,00002063406",,,"0,000196456909179688",,"35,3298759460449","34,8643302917481"
5152,"216922,31412","06-08-2018 01:25:13,828","2760,0053",14,20,"1,49993515014648","3,88880634307861","1,14990055561066","0,00001033347","4,21842336654663","0,00002063406",,,"0,000169754028320313",,"35,274429367495","34,7421379089356"
5153,"217042,30982","06-08-2018 01:27:13,824","2880,001",14,20,"1,49991607666016","3,90886688232422","1,19989347457886","0,00001033347","4,41333675384522","0,00002063406",,,"0,000162124633789063",,"35,3301239013672","34,7304306030273"
5154,"217162,30932","06-08-2018 01:29:13,824","3000,0005",14,20,"1,49993705749512","3,92868518829346","1,24988961219788","0,00001033347","4,60926198959351","0,00002063406",,,"0,000172615051269531",,"35,3874435424805","34,6716957092285"
5155,"217282,31102","06-08-2018 01:31:13,825","3120,0022",14,20,"1,49991798400879","3,9477071762085","1,2998925447464","0,00001033347","4,80618667602539","0,00002063406",,,"0,000155448913574219",,"35,4549026489258","34,7373466491699"
5156,"217402,31622","06-08-2018 01:33:13,831","3240,0074",14,20,"1,49994087219238","3,96561241149902","1,34989774227142","0,00001033347","5,0040454864502","0,00002063406",,,"0,000101089477539063",,"35,2909318382966","34,5727233886719"
5157,"217522,30922","06-08-2018 01:35:13,824","3360,0004",14,20,"1,49999809265137","3,98263359069824","1,39989066123962","0,00001033347","5,20272827148438","0,00002063406",,,"9,82284545898438E-05",,"35,3755493164063","34,6040115356445"
5158,"217642,31262","06-08-2018 01:37:13,827","3480,0038",14,20,"1,50000953674316","3,99893665313721","1,44988512992859","0,00001033347","5,40224742889404","0,00002063406",,,"0,000154495239257813",,"35,3586273193359","34,4904670715332"
5159,"217762,31322","06-08-2018 01:39:13,828","3600,0044",14,20,"1,49994277954102","4,01471900939941","1,49988102912903","0,00001033347","5,60257482528687","0,00002063406",,,"0,00012969970703125",,"35,3277320861816","34,5353088378906"
5160,"217882,31502","06-08-2018 01:41:13,829","3720,0062",14,20,"1,49998092651367","4,02989101409912","1,54987919330597","0,00001033347","5,80368518829346","0,00002063406",,,"0,000136375427246094",,"35,270370531199","34,6155471801758"
5161,"218002,30932","06-08-2018 01:43:13,824","3840,0005",14,20,"1,49997711181641","4,04478645324707","1,59987759590149","0,00001033347","6,00554513931274","0,00002063406",,,"0,000108718872070313",,"35,2815285114022","34,5866432189941"
5162,"218122,31592","06-08-2018 01:45:13,830","3960,0071",14,20,"1,49999809265137","4,06004905700684","1,64987194538116","0,00001033347","6,20814085006714","0,00002063406",,,"0,000147819519042969",,"35,2220612452817","34,5220031738281"
5163,"218242,31242","06-08-2018 01:47:13,827","4080,0036",14,20,"1,49998092651367","4,07623291015625","1,69987666606903","0,00001033347","6,41156244277954","0,00002063406",,,"0,00019073486328125",,"35,3134078979492","34,6474304199219"
5164,"218362,31062","06-08-2018 01:49:13,825","4200,0018",14,20,"1,5000171661377","4,0936803817749","1,74987411499023","0,00001033347","6,61579322814941","0,00002063406",,,"0,000188827514648438",,"35,4442519051218","34,765998840332"
5165,"218482,31092","06-08-2018 01:51:13,825","4320,0021",14,20,"1,50001907348633","4,11247730255127","1,79986977577209","0,00001033347","6,82092380523682","0,00002063406",,,"0,000170707702636719",,"35,5825040482127","35,0008888244629"
5166,"218602,30962","06-08-2018 01:53:13,824","4440,0008",14,20,"1,5000171661377","4,13263416290283","1,84987342357636","0,00001033347","7,02706289291382","0,00002063406",,,"0,000178337097167969",,"35,6473426818848","35,1208763122559"
5167,"218722,31422","06-08-2018 01:55:13,829","4560,0054",14,20,"1,50000762939453","4,1535062789917","1,89986646175385","0,00001033347","7,23418664932251","0,00002063406",,,"0,000193595886230469",,"35,6793670654297","35,2359008789063"
5168,"218842,31282","06-08-2018 01:57:13,827","4680,004",14,20,"1,50000381469727","4,17429924011231","1,94987630844116","0,00001033347","7,44242477416992","0,00002063406",,,"0,000202178955078125",,"35,5790825725851","35,0949363708496"
5169,"218962,31172","06-08-2018 01:59:13,826","4800,0029",14,20,"1,50000953674316","4,19383239746094","1,99987053871155","0,00001033347","7,65161085128784","0,00002063406",,,"0,000188827514648438",,"35,6190338134766","35,2227973937988"
5170,"219003,53942","06-08-2018 01:59:55,054","4841,2306",14,20,"1,49999618530273","4,20002555847168","2,01704406738281","0,00001033347","7,72368621826172","0,00002063406",,,"0,000124702107309939",,"35,6739273071289","35,2808570861816"
5171,"219123,573628","06-08-2018 02:01:55,082","120,0058",15,20,"1,33706855773926","4,20039939880371","2,06416463851929","0,00001033347","7,92161130905151","0,00002063406",,,"-6,19888305664063E-05",,"35,6390610031696","35,1380386352539"
5172,"219243,570028","06-08-2018 02:03:55,078","240,0022",15,20,"1,23581886291504","4,20037174224854","2,10691070556641","0,00001033347","8,10116195678711","0,00002063406",,,"-3,14712524414063E-05",,"35,4794960021973","35,173526763916"
5173,"219363,569128","06-08-2018 02:05:55,077","360,0013",15,20,"1,1633243560791","4,20040035247803","2,14686608314514","0,00001033347","8,26898956298828","0,00002063406",,,"1,1444091796875E-05",,"35,2952880859375","35,0646858215332"
5174,"219483,570728","06-08-2018 02:07:55,079","480,0029",15,20,"1,10002708435059","4,20040988922119","2,18457818031311","0,00001033347","8,42739486694336","0,00002063406",,,"3,814697265625E-05",,"35,0867883512377","34,8551445007324"
5175,"219603,568728","06-08-2018 02:09:55,077","600,0009",15,20,"1,0371265411377","4,20033073425293","2,22018790245056","0,00001033347","8,57696914672852","0,00002063406",,,"-8,58306884765625E-06",,"35,0643579500081","34,8193855285645"
5176,"219723,572328","06-08-2018 02:11:55,080","720,0045",15,20,"0,973438262939453","4,20037078857422","2,25371170043945","0,00001033347","8,71778202056885","0,00002063406",,,"1,43051147460938E-05",,"34,9579890200916","34,6614074707031"
5177,"219843,568928","06-08-2018 02:13:55,077","840,0011",15,20,"0,906784057617188","4,20040512084961","2,28506016731262","0,00001033347","8,84945678710938","0,00002063406",,,"2,47955322265625E-05",,"34,9156764332829","34,6173629760742"
5178,"219963,572728","06-08-2018 02:15:55,081","960,0049",15,20,"0,837497711181641","4,20038032531738","2,31414198875427","0,00001033347","8,97161102294922","0,00002063406",,,"-1,9073486328125E-05",,"34,9453125","34,5666007995606"
5179,"220083,575628","06-08-2018 02:17:55,084","1080,0078",15,20,"0,765529632568359","4,20037841796875","2,34086155891418","0,00001033347","9,08384418487549","0,00002063406",,,0,,"34,9072189331055","34,5264892578125"
5180,"220203,570428","06-08-2018 02:19:55,078","1200,0026",15,20,"0,691959381103516","4,20038223266602","2,36515808105469","0,00001033347","9,18589878082275","0,00002063406",,,"2,6702880859375E-05",,"34,8605880737305","34,6570663452148"
5181,"220323,573528","06-08-2018 02:21:55,082","1320,0057",15,20,"0,618841171264648","4,20035648345947","2,38699769973755","0,00001033347","9,27763366699219","0,00002063406",,,"-5,05447387695313E-05",,"34,7871818542481","34,6282157897949"
5182,"220443,576328","06-08-2018 02:23:55,084","1440,0085",15,20,"0,547365188598633","4,20033168792725","2,40642929077148","0,00001033347","9,3592529296875","0,00002063406",,,"2,19345092773438E-05",,"34,7701606750488","34,6186561584473"
5183,"220563,575228","06-08-2018 02:25:55,083","1560,0074",15,20,"0,479459762573242","4,20039081573486","2,42353653907776","0,00001033347","9,43111038208008","0,00002063406",,,"-3,4332275390625E-05",,"34,7474250793457","34,5823059082031"
5184,"220683,570928","06-08-2018 02:27:55,079","1680,0031",15,20,"0,417259216308594","4,20041465759277","2,43846392631531","0,00001033347","9,49381160736084","0,00002063406",,,"5,7220458984375E-06",,"34,7003479003906","34,5603141784668"
5185,"220803,568128","06-08-2018 02:29:55,076","1800,0003",15,20,"0,360515594482422","4,20035648345947","2,45140695571899","0,00001033347","9,5481767654419","0,00002063406",,,"-2,86102294921875E-05",,"34,677600879552","34,5194625854492"
5186,"220803,584828","06-08-2018 02:29:55,093","1800,017",15,20,"0,360500335693359","4,20035839080811","2,45140886306763","0,00001033347","9,54818439483643","0,00002063406",,,"-2,86082389279575E-05",,"34,6775972869664","34,5591163635254"
5187,"221403,628856","06-08-2018 02:39:55,146","600,0001",16,20,0,"4,15027046203613","2,45140886306763","0,00001033347","9,54818439483643","0,00002063406",,,"4,29153442382813E-05",,"34,5477297548976","34,6348114013672"
5188,"221403,643956","06-08-2018 02:39:55,161","600,0152",16,20,0,"4,15027141571045","2,45140886306763","0,00001033347","9,54818439483643","0,00002063406",,,"4,28870500044708E-05",,"34,547768177","34,6348114013672"
5189,"221523,748108","06-08-2018 02:41:55,259","120,0061",17,20,"-2,99991321563721","3,84650993347168","2,45140886306763","0,1000067","9,54818439483643","0,3862157",,,"-0,000182151794433594",,"34,8554","34,5122222900391"
5190,"221643,751008","06-08-2018 02:43:55,262","240,009",17,20,"-2,99993228912354","3,83030605316162","2,45140886306763","0,1999992","9,54818439483643","0,770015",,,"-0,000150680541992188",,"35,2168498941115","34,6777763366699"
5191,"221763,744908","06-08-2018 02:45:55,256","360,0029",17,20,"-2,99989223480225","3,81135749816895","2,45140886306763","0,299962","9,54818439483643","1,152009",,,"-0,000245094299316406",,"35,4728164672852","34,8371963500977"
5192,"221883,746108","06-08-2018 02:47:55,257","480,0041",17,20,"-2,99991703033447","3,78489589691162","2,45140886306763","0,3999873","9,54818439483643","1,53199",,,"-0,000280380249023438",,"35,6530302453312","34,8307838439941"
5193,"222003,743308","06-08-2018 02:49:55,254","600,0013",17,20,"-2,99989223480225","3,7511739730835","2,45140886306763","0,4999738","9,54818439483643","1,908789",,,"-0,00030517578125",,"35,9140663146973","34,8819885253906"
5194,"222123,749708","06-08-2018 02:51:55,261","720,0077",17,20,"-2,9998664855957","3,71479225158691","2,45140886306763","0,5999723","9,54818439483643","2,282081",,,"-0,000323295593261719",,"35,9775238037109","34,8847312927246"
